service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
LIO_+SCO_DF+PVS_DF+ETE_DF[20250120-],0,0,0,0,0,0,1,20250126,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF[20250601-],0,0,0,0,0,0,1,20250601,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~1er_Mai[20240723-],0,0,0,0,0,0,1,20240728,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~1er_Mai~SCO_F~PVS_F~ETE_F,0,0,0,0,0,0,1,20240721,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~SCO_F~PVS_F~ETE_F[20240401-20241117],0,0,0,0,0,0,1,20240721,20241117
LIO_+SCO_DF+PVS_DF+ETE_DF~SCO_F~PVS_F~ETE_F[20240901-],0,0,0,0,0,0,1,20240901,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~SCO_F~PVS_F~ETE_F[20240902-],0,0,0,0,0,0,1,20240908,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~SCO_F~PVS_F~ETE_F[20240916-],0,0,0,0,0,0,1,20240922,20250831
LIO_+SCO_DF+PVS_DF+ETE_DF~SCO_F~PVS_F~ETE_F[20241118-20250330],0,0,0,0,0,0,1,20241124,20250330
LIO_+SCO_DF+PVS_DF+ETE_LàV+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,0,0,0,0,0,0,1,20240721,20250831
LIO_+SCO_DF+PVS_DF+ETE_S[20240401-],0,0,0,0,0,0,1,20240720,20250830
LIO_+SCO_DF+PVS_DF[20240902-],0,0,0,0,0,0,1,20240908,20250629
LIO_+SCO_DF+PVS_DF[20241221-20250331],0,0,0,0,0,0,1,20241222,20250330
LIO_+SCO_DF[20240829-],0,0,0,0,0,0,1,20240908,20250629
LIO_+SCO_DF[20240902-],0,0,0,0,0,0,1,20240908,20250629
LIO_+SCO_J+PVS_J+ETE_J[20240706-20241214],0,0,0,1,0,0,0,20240725,20241212
LIO_+SCO_J+PVS_J+ETE_J[20240901-],0,0,0,1,0,0,0,20240905,20250828
LIO_+SCO_J+PVS_J+ETE_J[20240923-],0,0,0,1,0,0,0,20240926,20250828
LIO_+SCO_J+PVS_J+ETE_J[20241215-20250704],0,0,0,1,0,0,0,20241219,20250703
LIO_+SCO_L+5-INT-RS[20240902-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_L+PVS_L+ETE_L,1,0,0,0,0,0,0,20240722,20250825
LIO_+SCO_L+PVS_L+ETE_L[20240901-],1,0,0,0,0,0,0,20240902,20250825
LIO_+SCO_L+PVS_L+ETE_L[20240902-],1,0,0,0,0,0,0,20240902,20250825
LIO_+SCO_L+PVS_L[20240901-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_L+SCO_J[20240902-],1,0,0,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_J,1,1,0,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_J+SCO_S[20240901-],1,1,0,1,0,1,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_J+SCO_V,1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_L+PVS_M+PVS_J+PVS_V+ETE_L+ETE_M+ETE_J+ETE_V,1,1,0,1,1,0,0,20240722,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_L+PVS_M+PVS_J+PVS_V+ETE_L+ETE_M+ETE_J+ETE_V[20240901-],1,1,0,1,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_L+PVS_M+PVS_J+PVS_V+ETE_L+ETE_M+ETE_J+ETE_V[20240902-],1,1,0,1,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_L+PVS_M+PVS_J+PVS_V+ETE_LàV,1,1,0,1,1,0,0,20240722,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_L+PVS_M+PVS_m+PVS_J+PVS_V+ETE_L+ETE_M+ETE_m+ETE_J+ETE_V[20240902-],1,1,0,1,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV,1,1,0,1,1,0,0,20240722,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV+ETE_S,1,1,0,1,1,0,0,20240720,20250830
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV[20240506-20241213],1,1,0,1,1,0,0,20240722,20241213
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV[20240603-20241103],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV[20240902-],1,1,0,1,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV+ETE_LàV[20241214-20250331],1,1,0,1,1,0,0,20241216,20250331
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV[20240902-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+PVS_LàV[20241104-20250531],1,1,0,1,1,0,0,20241104,20250530
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+SCO_S+PVS_L+PVS_M+PVS_J+PVS_V+PVS_S+ETE_L+ETE_M+ETE_J+ETE_V+ETE_S[20240901-],1,1,0,1,1,1,0,20240902,20250830
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240902-],1,1,0,1,1,1,0,20240902,20250830
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+SCO_S+SCO_DF[20240601-],1,1,0,1,1,1,1,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+SCO_S[20240902-],1,1,0,1,1,1,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V+SCO_S[20240916-],1,1,0,1,1,1,0,20240916,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240321-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240401-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240506-20241213],1,1,0,1,1,0,0,20240902,20241213
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240706-20241214],1,1,0,1,1,0,0,20240902,20241213
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240901-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240902-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240916-],1,1,0,1,1,0,0,20240916,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20240923-],1,1,0,1,1,0,0,20240923,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20241104-20250531],1,1,0,1,1,0,0,20241104,20250527
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20241125-],1,1,0,1,1,0,0,20241125,20250704
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20241214-20250331],1,1,0,1,1,0,0,20241216,20250331
LIO_+SCO_L+SCO_M+SCO_J+SCO_V[20241215-],1,1,0,1,1,0,0,20241216,20250704
LIO_+SCO_L+SCO_M+SCO_J[20240901-],1,1,0,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_J[20240902-],1,1,0,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_J~1er_Mai[20240723-],1,1,0,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_V+PVS_L+PVS_M+PVS_V+ETE_L+ETE_M+ETE_V[20240901-],1,1,0,0,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_M+ETE_m+ETE_J,1,1,1,1,0,0,0,20240722,20250828
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_M+ETE_m+ETE_J[20240321-],1,1,1,1,0,0,0,20240722,20250828
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_M+ETE_m+ETE_J[20240901-],1,1,1,1,0,0,0,20240902,20250828
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_M+ETE_m+ETE_J[20241215-],1,1,1,1,0,0,0,20241216,20250828
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+ETE_L+ETE_m+ETE_J[20240902-],1,1,1,1,0,0,0,20240902,20250828
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_L+PVS_M+PVS_m+PVS_J+PVS_V+ETE_L+ETE_M+ETE_m+ETE_J+ETE_V,1,1,1,1,0,0,0,20240722,20250829
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+PVS_LàV+ETE_LàV,1,1,1,1,0,0,0,20240722,20250829
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+SCO_S+PVS_L+PVS_M+PVS_m+PVS_J+PVS_S+ETE_L+ETE_m+ETE_J+ETE_S[20240902-],1,1,1,1,0,1,0,20240902,20250830
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+SCO_S+SCO_DF+PVS_L+PVS_M+PVS_m+PVS_J+PVS_S+PVS_DF+ETE_DF[20240902-],1,1,1,1,0,1,1,20240902,20250831
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+SCO_S+SCO_DF+PVS_L+PVS_M+PVS_m+PVS_J+PVS_S+PVS_DF+ETE_L+ETE_m+ETE_J+ETE_S+ETE_DF[20240902-],1,1,1,1,0,1,1,20240902,20250831
LIO_+SCO_L+SCO_M+SCO_m+SCO_J+SCO_V[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_L+SCO_M+SCO_m+SCO_J[20240901-],1,1,1,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_m+SCO_J[20240902-],1,1,1,1,0,0,0,20240902,20250703
LIO_+SCO_L+SCO_M+SCO_m+SCO_J[20241202-],1,1,1,1,0,0,0,20241202,20250703
LIO_+SCO_L+SCO_M+SCO_m+SCO_V+PVS_L+PVS_M+PVS_m+PVS_V+ETE_L+ETE_M+ETE_m+ETE_V[20240901-],1,1,1,0,1,0,0,20240902,20250829
LIO_+SCO_L+SCO_M+SCO_m+SCO_V+PVS_L+PVS_M+PVS_m+PVS_V+ETE_L+ETE_M+ETE_m+ETE_V[20240923-],1,1,1,0,1,0,0,20240923,20250829
LIO_+SCO_L[20240401-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_L[20240901-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_L[20240902-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_L[20241202-],1,0,0,0,0,0,0,20241202,20250630
LIO_+SCO_L~1er_Mai[20240723-],1,0,0,0,0,0,0,20240902,20250630
LIO_+SCO_LàV+ETE_LàV,1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+ETE_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+ETE_LàV~1er_Mai[20240723-],1,1,1,1,1,0,0,20240723,20250829
LIO_+SCO_LàV+PVS_L+PVS_M+PVS_J+PVS_V+ETE_L+ETE_M+ETE_J+ETE_V[20240321-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_L+PVS_M+PVS_J+PVS_V+ETE_L+ETE_M+ETE_J+ETE_V[20240902-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+PVS_LàV,1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV+ETE_LàV,1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV+ETE_S[20240902-],1,1,1,1,1,0,0,20240902,20250830
LIO_+SCO_LàV+PVS_LàV+ETE_LàV+ETE_S[20240916-],1,1,1,1,1,0,0,20240916,20250830
"LIO_+SCO_LàV+PVS_LàV+ETE_LàV[-20240415,20241031-]",1,1,1,1,1,0,0,20241104,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[-20241215],1,1,1,1,1,0,0,20240722,20241213
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[-20241231],1,1,1,1,1,0,0,20240722,20241231
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240310-20241129],1,1,1,1,1,0,0,20240722,20241129
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240321-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240401-20241031],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240401-20241103],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240401-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240415-20241031],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240506-20241213],1,1,1,1,1,0,0,20240722,20241213
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240601-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240603-20241103],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240624-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240706-20241214],1,1,1,1,1,0,0,20240722,20241213
"LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240706-20250127,20250214-]",1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240722-],1,1,1,1,1,0,0,20240722,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240829-],1,1,1,1,1,0,0,20240829,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240901-20241214],1,1,1,1,1,0,0,20240902,20241213
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240901-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240902-20241031],1,1,1,1,1,0,0,20240902,20241031
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240902-20241231],1,1,1,1,1,0,0,20240902,20241231
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240923-20241214],1,1,1,1,1,0,0,20240923,20241213
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20240923-],1,1,1,1,1,0,0,20240923,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241104-],1,1,1,1,1,0,0,20241104,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241125-20241214],1,1,1,1,1,0,0,20241125,20241213
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241125-],1,1,1,1,1,0,0,20241125,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241130-20250309],1,1,1,1,1,0,0,20241202,20250307
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241202-],1,1,1,1,1,0,0,20241202,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241214-20250331],1,1,1,1,1,0,0,20241216,20250331
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241215-20250704],1,1,1,1,1,0,0,20241216,20250704
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20241215-],1,1,1,1,1,0,0,20241216,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20250101-],1,1,1,1,1,0,0,20250102,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20250120-],1,1,1,1,1,0,0,20250120,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20250127-20250214],1,1,1,1,1,0,0,20250127,20250214
LIO_+SCO_LàV+PVS_LàV+ETE_LàV[20250401-],1,1,1,1,1,0,0,20250401,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV~1er_Mai[20240723-],1,1,1,1,1,0,0,20240723,20250829
LIO_+SCO_LàV+PVS_LàV+ETE_LàV~SCO_m~1er_Mai[20240723-],1,1,0,1,1,0,0,20240723,20250829
LIO_+SCO_LàV+PVS_LàV+PVS_DF,1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV+PVS_DF[20240901-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV+PVS_S+SCO_F[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV[20240901-20241214],1,1,1,1,1,0,0,20240902,20241213
LIO_+SCO_LàV+PVS_LàV[20240901-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV[20241104-20250531],1,1,1,1,1,0,0,20241104,20250530
LIO_+SCO_LàV+PVS_LàV[20241125-],1,1,1,1,1,0,0,20241125,20250704
LIO_+SCO_LàV+PVS_LàV[20241215-],1,1,1,1,1,0,0,20241216,20250704
LIO_+SCO_LàV+PVS_LàV[20241221-20250331],1,1,1,1,1,0,0,20241223,20250331
LIO_+SCO_LàV+PVS_LàV[20250208-20250310],1,1,1,1,1,0,0,20250210,20250310
LIO_+SCO_LàV+PVS_LàV~1er_Mai[20240723-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+PVS_LàV~SCO_m~1er_Mai[20240723-],1,1,0,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_DF+PVS_DF+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF+ETE_LàV+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],1,1,1,1,1,0,1,20240902,20250831
LIO_+SCO_LàV+SCO_DF+PVS_LàV+PVS_DF[20240902-],1,1,1,1,1,0,1,20240902,20250704
LIO_+SCO_LàV+SCO_L+PVS_LàV+ETE_LàV[20240902-],1,1,1,1,1,0,0,20240902,20250829
LIO_+SCO_LàV+SCO_L+SCO_M+SCO_m[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_L+SCO_m+SCO_J[20240902-],1,1,1,1,1,0,0,20240902,20250704
LIO_+SCO_LàV+SCO_S,1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+ETE_LàV[20240415-20241031],1,1,1,1,1,0,0,20240722,20241031
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S,1,1,1,1,1,1,0,20240720,20250830
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[-20240415,20241031-]",1,1,1,1,1,1,0,20241102,20250830
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[-20250127,20250214-]",1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240310-20241129],1,1,1,1,1,1,0,20240720,20241129
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240401-20241117],1,1,1,1,1,1,0,20240720,20241116
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240401-],1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240415-20241031],1,1,1,1,1,1,0,20240720,20241031
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240601-],1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240706-20241214],1,1,1,1,1,1,0,20240720,20241214
"LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240706-20250127,20250214-]",1,1,1,1,1,1,0,20240720,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240829-],1,1,1,1,1,1,0,20240829,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240901-20241214],1,1,1,1,1,1,0,20240902,20241214
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240901-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240902-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20240916-],1,1,1,1,1,1,0,20240916,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241118-20250330],1,1,1,1,1,1,0,20241118,20250329
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241125-],1,1,1,1,1,1,0,20241125,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241130-20250309],1,1,1,1,1,1,0,20241130,20250308
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20241215-20250704],1,1,1,1,1,1,0,20241216,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20250120-],1,1,1,1,1,1,0,20250120,20250830
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV+ETE_S[20250127-20250214],1,1,1,1,1,1,0,20250127,20250214
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+ETE_LàV[20240401-],1,1,1,1,1,1,0,20240722,20250829
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S+PVS_DF+ETE_DF,1,1,1,1,1,1,1,20240721,20250831
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240901-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240902-],1,1,1,1,1,1,0,20240902,20250704
LIO_+SCO_LàV+SCO_S+PVS_LàV+PVS_S[20240916-],1,1,1,1,1,1,0,20240916,20250704
LIO_+SCO_LàV+SCO_S+PVS_S+ETE_S[20240902-],1,1,1,1,1,1,0,20240902,20250830
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,1,1,1,1,1,1,1,20240721,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_L[20250208-20250310],1,1,1,1,1,1,1,20250208,20250310
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F,1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F+PVS_F+ETE_F~5-INT-FS~5-INT-VRS-sans-ETE,1,1,1,1,0,1,0,20240720,20250831
"LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F[20240706-20250127,20250214-]",1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai+SCO_F[20250127-20250214],1,1,1,1,1,1,1,20250127,20250214
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF+1er_Mai[20241215-],1,1,1,1,1,1,1,20241215,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240401-],1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240601-],1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-20241031],1,1,1,1,1,1,1,20240902,20241031
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20240902-],1,1,1,1,1,1,1,20240902,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20241215-20250704],1,1,1,1,1,1,1,20241215,20250704
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF[20250401-],1,1,1,1,1,1,1,20250401,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240901-],1,1,1,1,1,1,1,20240901,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240902-],1,1,1,1,1,1,1,20240902,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20240916-],1,1,1,1,1,1,1,20240916,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV+ETE_S+ETE_DF~SCO_F~PVS_F~ETE_F[20241118-20250330],1,1,1,1,1,1,1,20241118,20250330
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF+ETE_LàV[20240902-],1,1,1,1,1,1,1,20240902,20250829
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20240902-],1,1,1,1,1,1,1,20240902,20250704
"LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20241223-20250208,20250310-20250331]",1,1,1,1,1,1,1,20241223,20250331
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_LàV+PVS_S+PVS_DF[20250208-20250310],1,1,1,1,1,1,1,20250208,20250310
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_S+PVS_DF+ETE_S+ETE_DF,1,1,1,1,1,1,1,20240720,20250831
LIO_+SCO_LàV+SCO_S+SCO_DF+PVS_S+PVS_DF[20241214-20241222],1,1,1,1,1,1,1,20241214,20241222
LIO_+SCO_LàV+SCO_S[20240901-],1,1,1,1,1,1,0,20240902,20250704
